JUGADOR,EQUIPO,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,ID
Thanasis Antetokounmpo,Milwaukee Bucks,25,0,3.0,0.2,0.4,0.4,0.0,0.0,0.0,0.2,0.4,0.667,0.2,0.4,0.6,0.2,0.3,0.1,0.1,0.7,0.6,203648
Andre Jackson Jr.,Milwaukee Bucks,7,0,9.1,0.7,1.7,0.417,0.3,1.0,0.286,0.0,0.0,0.0,0.7,0.9,1.6,1.4,0.7,0.1,0.4,1.4,1.7,1641748
Cole Anthony,Milwaukee Bucks,12,0,12.8,1.4,4.6,0.309,0.2,1.6,0.105,0.9,1.1,0.846,0.4,1.4,1.8,1.3,0.3,0.2,1.2,2.3,3.9,1630175
Donte DiVincenzo,Minnesota Timberwolves,54,18,24.3,3.3,8.3,0.393,1.8,5.0,0.358,1.1,1.4,0.76,0.9,2.6,3.5,2.6,1.1,0.4,1.4,2.2,9.4,1628978
Terrence Shannon Jr.,Minnesota Timberwolves,9,0,6.3,1.4,3.0,0.481,0.3,0.9,0.375,1.3,1.3,1.0,0.1,1.0,1.1,0.3,0.4,0.0,0.3,1.0,4.6,1630545
Jaden McDaniels,Minnesota Timberwolves,37,31,31.4,4.8,9.3,0.516,1.5,3.5,0.42,1.7,2.0,0.827,1.6,2.8,4.4,1.2,0.9,1.1,1.1,3.3,12.7,1630183
Rob Dillingham,Minnesota Timberwolves,3,0,5.3,1.0,2.7,0.375,0.3,0.7,0.5,0.3,0.7,0.5,0.0,0.7,0.7,2.3,0.0,0.0,0.0,0.3,2.7,1642265
Anthony Edwards,Minnesota Timberwolves,42,42,39.5,9.4,20.1,0.468,3.1,8.2,0.377,5.0,6.3,0.788,1.0,5.6,6.6,5.5,1.4,0.9,2.7,2.5,26.9,1630162
Joe Ingles,Minnesota Timberwolves,57,40,27.4,3.0,6.8,0.441,1.9,4.8,0.397,0.6,0.8,0.723,0.3,3.1,3.3,3.4,1.0,0.2,1.2,2.0,8.5,204060
Bones Hyland,Minnesota Timberwolves,13,0,13.8,2.4,6.7,0.356,1.1,3.7,0.292,1.8,2.2,0.857,0.2,1.1,1.2,1.8,0.4,0.1,0.8,1.6,7.7,1630538
Mike Conley,Minnesota Timberwolves,108,108,33.5,4.7,11.6,0.409,1.6,4.4,0.36,2.8,3.5,0.807,0.6,2.9,3.5,6.0,1.2,0.2,1.8,2.2,13.8,201144
Naz Reid,Minnesota Timberwolves,36,0,21.9,3.6,7.5,0.476,1.5,3.9,0.381,1.3,1.8,0.762,0.8,3.3,4.0,1.1,0.6,0.9,1.3,2.5,9.9,1629675
Jaylen Clark,Minnesota Timberwolves,5,0,5.6,0.8,1.0,0.8,0.0,0.2,0.0,0.6,0.8,0.75,0.4,1.0,1.4,0.2,0.4,0.0,0.2,0.4,2.2,1641740
Rudy Gobert,Minnesota Timberwolves,84,84,32.4,4.5,7.1,0.641,0.0,0.0,0.0,3.2,5.2,0.608,3.3,7.2,10.6,1.1,0.7,1.5,1.4,3.4,12.3,203497
Julius Randle,Minnesota Timberwolves,30,30,34.8,6.6,15.7,0.421,1.9,5.9,0.328,4.3,5.2,0.815,1.8,5.8,7.6,4.3,0.7,0.2,3.6,2.9,19.4,203944
Leonard Miller,Minnesota Timberwolves,6,0,3.2,1.0,1.5,0.667,0.2,0.3,0.5,0.0,0.0,0.0,0.7,0.8,1.5,0.0,0.0,0.0,0.2,0.0,2.2,1631159
Ziaire Williams,Brooklyn Nets,14,1,12.8,1.8,4.2,0.424,0.9,2.8,0.308,0.9,0.9,0.923,0.3,1.0,1.3,0.5,0.4,0.0,0.3,1.1,5.3,1630533
Haywood Highsmith,Brooklyn Nets,35,0,11.5,1.4,2.7,0.516,0.6,1.5,0.404,0.1,0.2,0.833,0.5,1.1,1.6,0.6,0.4,0.1,0.4,1.3,3.5,1629312
E.J. Liddell,Brooklyn Nets,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1630604
Terance Mann,Brooklyn Nets,43,12,16.9,2.2,4.4,0.5,0.8,1.9,0.438,0.8,1.0,0.756,1.0,1.5,2.4,0.9,0.3,0.1,0.5,1.9,6.0,1629611
Michael Porter Jr.,Brooklyn Nets,75,59,30.9,4.7,10.7,0.446,2.2,5.9,0.374,1.3,1.7,0.768,1.0,5.8,6.8,1.1,0.7,0.5,1.1,2.3,13.0,1629008
Day'Ron Sharpe,Brooklyn Nets,3,0,10.0,0.7,1.0,0.667,0.0,0.0,0.0,0.7,0.7,1.0,0.7,1.3,2.0,1.7,0.0,0.3,0.7,1.0,2.0,1630549
Cam Thomas,Brooklyn Nets,3,0,8.0,1.0,2.3,0.429,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.3,0.7,2.0,1630560
Nic Claxton,Brooklyn Nets,20,4,17.2,2.6,3.9,0.654,0.0,0.0,0.0,0.6,1.8,0.343,1.3,3.2,4.5,1.0,0.5,1.4,0.5,1.7,5.7,1629651
Jordan Clarkson,New York Knicks,43,0,22.2,4.4,10.7,0.413,1.7,5.0,0.329,1.3,1.4,0.933,0.5,2.0,2.5,1.2,0.6,0.2,1.2,1.6,11.7,203903
Miles McBride,New York Knicks,39,2,18.2,2.3,5.6,0.408,1.2,3.3,0.369,0.6,0.7,0.828,0.3,1.1,1.3,1.1,0.4,0.1,0.6,1.4,6.4,1630540
Josh Hart,New York Knicks,42,32,36.7,4.3,9.2,0.461,1.2,3.5,0.359,2.4,3.3,0.737,2.4,6.9,9.3,3.9,1.0,0.5,2.1,3.4,12.2,1628404
Pacôme Dadiet,New York Knicks,2,0,2.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1642359
OG Anunoby,New York Knicks,54,54,34.7,4.9,10.7,0.46,1.9,5.0,0.373,1.7,2.3,0.738,1.4,3.4,4.8,1.3,1.2,0.9,1.3,2.4,13.5,1628384
Jalen Brunson,New York Knicks,67,60,35.6,9.0,19.7,0.46,2.0,5.8,0.342,5.3,6.4,0.826,0.7,3.1,3.9,5.4,0.7,0.1,2.0,2.3,25.4,1628973
Tyler Kolek,New York Knicks,3,0,2.0,0.3,0.3,1.0,0.3,0.3,1.0,0.0,0.0,0.0,0.0,0.3,0.3,1.0,0.0,0.0,0.0,0.0,1.0,1642278
Mitchell Robinson,New York Knicks,35,15,22.3,1.9,3.2,0.593,0.0,0.0,0.0,1.1,2.8,0.392,4.1,3.6,7.7,0.5,0.9,1.1,0.7,2.3,4.9,1629011
Mikal Bridges,New York Knicks,57,57,36.3,5.5,11.7,0.466,1.5,4.2,0.363,1.5,1.7,0.856,0.9,3.6,4.5,2.5,1.2,0.8,1.3,2.0,13.9,1628969
Guerschon Yabusele,New York Knicks,16,0,3.8,0.2,0.8,0.231,0.0,0.4,0.0,0.4,0.8,0.5,0.3,0.6,0.8,0.3,0.1,0.1,0.1,0.8,0.8,1627824
Karl-Anthony Towns,New York Knicks,50,50,34.6,6.9,14.5,0.476,1.5,4.3,0.35,4.4,5.3,0.831,2.1,8.6,10.7,2.0,0.7,0.7,2.5,3.9,19.8,1626157
Landry Shamet,New York Knicks,64,11,16.9,1.6,3.9,0.398,1.0,2.6,0.367,0.4,0.6,0.757,0.2,1.3,1.5,1.1,0.4,0.1,0.6,1.3,4.5,1629013
Ariel Hukporti,New York Knicks,3,0,1.3,0.7,0.7,1.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,1.3,1630574
Anthony Black,Orlando Magic,7,0,14.1,2.6,6.3,0.409,0.3,2.1,0.133,1.3,1.9,0.692,1.6,1.9,3.4,0.3,0.7,0.1,0.4,1.3,6.7,1641710
Jonathan Isaac,Orlando Magic,17,8,20.7,2.0,5.4,0.374,0.9,3.0,0.294,0.7,0.9,0.8,1.5,2.9,4.4,0.4,0.5,0.9,0.6,1.1,5.6,1628371
